data_instance,card,max_path,max_edge,conv_level,sol_status,obj_val,obj_bound,gap,time,num_open
IEEE300_P_1.0_3,45,30,7,5,OPTIMAL,40698.29090005141,40689.87083054641,0.0002068900024740729,26.46493911743164,43.0
IEEE300_P_1.0_4,45,30,7,5,OPTIMAL,41714.688734269024,41683.6386871555,0.0007443432530761244,10.529888153076172,45.0
IEEE300_P_1.0_5,45,30,7,5,OPTIMAL,42201.35523909036,42195.1283868197,0.00014755100245904677,37.66317176818848,45.0
IEEE300_P_1.0_6,45,30,7,5,OPTIMAL,42241.96418314235,42199.80557706718,0.0009980266517056707,87.1274528503418,43.0
IEEE300_P_1.0_7,45,30,7,5,OPTIMAL,42532.30507707895,42523.460712595115,0.00020794463097650913,59.75764083862305,44.0
IEEE300_P_1.0_8,45,30,7,5,OPTIMAL,39790.041140748246,39773.62966272008,0.0004124518989592184,68.20803260803223,45.0
IEEE300_P_1.0_9,45,30,7,5,OPTIMAL,42558.47410508551,42546.76206411897,0.00027519879913028196,19.26043128967285,45.0
IEEE300_P_1.0_10,45,30,7,5,TIME_LIMIT,41395.150830930404,41337.88109670738,0.0013834889612295389,600.0458354949951,45.0
IEEE300_P_1.0_11,45,30,7,5,OPTIMAL,40518.0365940626,40503.25001623087,0.0003649381627217098,20.40494155883789,45.0
IEEE300_P_1.0_12,45,30,7,5,OPTIMAL,42124.72557435399,42116.37430358337,0.00019825104274885357,71.73201751708984,41.0
IEEE300_P_1.0_13,45,30,7,5,OPTIMAL,39387.56772405292,39384.1173345749,8.760097861828347e-5,104.90559959411621,45.0
IEEE300_P_1.0_14,45,30,7,5,OPTIMAL,40317.63105027586,40279.140957920405,0.0009546714762942157,12.00905990600586,45.0
IEEE300_P_1.0_15,45,30,7,5,OPTIMAL,41751.42780655405,41715.7988553637,0.0008533588684782518,61.93056869506836,45.0
IEEE300_P_1.0_16,45,30,7,5,OPTIMAL,40564.53077331365,40535.83470887585,0.0007074176353267755,26.09465789794922,45.0
IEEE300_P_1.0_17,45,30,7,5,OPTIMAL,39976.325472961544,39967.57516132342,0.0002188873423107661,42.11357116699219,45.0
IEEE300_P_1.0_18,45,30,7,5,OPTIMAL,39233.995508086286,39201.925538913034,0.0008174025805412003,590.5723533630371,45.0
IEEE300_P_1.0_19,45,30,7,5,OPTIMAL,40060.079328490756,40040.012255125934,0.0005009244540000304,17.183713912963867,43.0
IEEE300_P_1.0_20,45,30,7,5,OPTIMAL,40502.61513802641,40467.05916230063,0.0008778686414348965,50.87782096862793,45.0
IEEE300_P_1.0_1,45,30,9,5,TIME_LIMIT,39177.52234878481,38111.43676694705,0.02721166418710058,600.0546245574951,45.0
IEEE300_P_1.0_2,45,30,9,5,OPTIMAL,41306.659319248654,41299.12937073875,0.00018229381494410174,27.04087257385254,45.0
IEEE300_P_1.0_3,45,30,9,5,OPTIMAL,40692.32913190222,40689.87083054629,6.0411910754864505e-5,37.254642486572266,44.0
IEEE300_P_1.0_4,45,30,9,5,OPTIMAL,41685.78449668418,41683.638687155486,5.147581014974196e-5,44.62718963623047,44.0
IEEE300_P_1.0_5,45,30,9,5,OPTIMAL,42205.05641792642,42165.64805796137,0.0009337355120394776,85.52474403381348,45.0
IEEE300_P_1.0_6,45,30,9,5,TIME_LIMIT,42200.63660880344,42088.014464625594,0.002668730929863581,600.0163803100586,45.0
IEEE300_P_1.0_7,45,30,9,5,OPTIMAL,42538.905376424074,42523.46071259519,0.0003630714916666885,26.197284698486328,45.0
IEEE300_P_1.0_8,45,30,9,5,OPTIMAL,39790.041140748246,39773.62966272008,0.0004124518989592184,68.71721267700195,45.0
IEEE300_P_1.0_9,45,30,9,5,OPTIMAL,42573.70385942413,42546.76206411906,0.0006328271412332991,17.380258560180664,45.0
IEEE300_P_1.0_10,45,30,9,5,TIME_LIMIT,41395.150830930404,41337.881096707424,0.0013834889612284842,600.0461463928223,45.0
IEEE300_P_1.0_11,45,30,9,5,OPTIMAL,40522.95470736688,40503.250016230864,0.0004862599797648402,25.135257720947266,45.0
IEEE300_P_1.0_12,45,30,9,5,OPTIMAL,42150.46621301147,42109.09327615397,0.0009815534814825307,21.801666259765625,43.0
IEEE300_P_1.0_13,45,30,9,5,OPTIMAL,39407.94595425237,39384.63673961062,0.0005914851453766856,59.53527641296387,42.0
IEEE300_P_1.0_14,45,30,9,5,OPTIMAL,40287.404320582544,40279.14095792036,0.00020511032670231076,73.75592422485352,40.0
IEEE300_P_1.0_15,45,30,9,5,OPTIMAL,41739.85662592129,41729.63742520402,0.00024483075753845295,124.42329025268555,45.0
IEEE300_P_1.0_16,45,30,9,5,OPTIMAL,40564.53077331365,40535.83470887585,0.0007074176353267755,25.34979248046875,45.0
IEEE300_P_1.0_17,45,30,9,5,OPTIMAL,39981.526259526196,39959.66009888569,0.0005469066012780752,14.822479248046875,45.0
IEEE300_P_1.0_18,45,30,9,5,OPTIMAL,39233.995508086286,39201.925538913034,0.0008174025805412003,585.698184967041,45.0
IEEE300_P_1.0_19,45,30,9,5,TIME_LIMIT,40040.51275214747,39967.85670150729,0.001814563442029934,600.0618095397949,45.0
IEEE300_P_1.0_20,45,30,9,5,OPTIMAL,40502.61513802641,40467.05916230063,0.0008778686414348965,45.78392791748047,45.0
